,State,Year,Quarter,Txn_type,No_of_txn,amount
2555,mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775066
2556,mizoram,2019,3,Merchant payments,5560,7397529.021326996
2557,mizoram,2019,3,Financial Services,94,72985.31151294889
2558,mizoram,2019,3,Others,722,818358.6944744462
2559,mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
2560,mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854
2561,mizoram,2019,4,Merchant payments,6939,9451111.139352825
2562,mizoram,2019,4,Financial Services,100,20966.3333050078
2563,mizoram,2019,4,Others,580,695859.360839114
2564,mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
2565,mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
2566,mizoram,2020,1,Merchant payments,9961,10404414.592504771
2567,mizoram,2020,1,Financial Services,119,283854.3188381147
2568,mizoram,2020,1,Others,546,772492.6204317764
2569,mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091
2570,mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959
2571,mizoram,2020,2,Merchant payments,10056,14627463.664270937
2572,mizoram,2020,2,Financial Services,244,434960.2799078573
2573,mizoram,2020,2,Others,549,516383.63442262856
2574,mizoram,2020,3,Recharge & bill payments,132664,40941077.032856956
2575,mizoram,2020,3,Peer-to-peer payments,99644,634560147.3506901
2576,mizoram,2020,3,Merchant payments,20934,30693648.236451425
2577,mizoram,2020,3,Financial Services,535,824864.513127287
2578,mizoram,2020,3,Others,926,924438.3714747172
2579,mizoram,2020,4,Peer-to-peer payments,141038,887252744.067668
2580,mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592
2581,mizoram,2020,4,Merchant payments,39676,52094800.565094605
2582,mizoram,2020,4,Financial Services,607,855201.5881157237
2583,mizoram,2020,4,Others,989,932966.3002634952
2584,mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779
2585,mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953
2586,mizoram,2021,1,Merchant payments,43511,70289687.94622748
2587,mizoram,2021,1,Financial Services,648,1330632.9787811027
2588,mizoram,2021,1,Others,975,971875.6084117102
2589,mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405
2590,mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324
2591,mizoram,2021,2,Merchant payments,57877,69528721.40156102
2592,mizoram,2021,2,Financial Services,611,710657.5065644829
2593,mizoram,2021,2,Others,1025,993297.250902934
2594,mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
2595,mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
2596,mizoram,2021,3,Merchant payments,74553,113697005.89820999
2597,mizoram,2021,3,Financial Services,522,806905.9729422838
2598,mizoram,2021,3,Others,1300,1228335.4576346257
2599,mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103
2600,mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
2601,mizoram,2021,4,Merchant payments,99265,154183940.72826496
2602,mizoram,2021,4,Financial Services,695,2202285.707728365
2603,mizoram,2021,4,Others,1755,1475104.827591939
2604,mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
2605,mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595
2606,mizoram,2022,1,Merchant payments,109669,174157725.41469872
2607,mizoram,2022,1,Financial Services,731,1657575.282816791
2608,mizoram,2022,1,Others,1640,1521510.587498479
2609,mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624
2610,mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
2611,mizoram,2022,2,Merchant payments,137279,191484723.76839563
2612,mizoram,2022,2,Financial Services,656,801633.2114598342
2613,mizoram,2022,2,Others,1659,1010096.4810587188
2614,mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173
2615,mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275
2616,mizoram,2022,3,Merchant payments,150320,209934220.28326848
2617,mizoram,2022,3,Financial Services,802,880187.5512756812
2618,mizoram,2022,3,Others,1327,1031819.4438998674
2619,mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104
2620,mizoram,2022,4,Merchant payments,164389,222455759.17733783
2621,mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
2622,mizoram,2022,4,Financial Services,932,949850.198945797
2623,mizoram,2022,4,Others,1585,914402.5369417528
2624,mizoram,2023,1,Peer-to-peer payments,593994,2560331179.0
2625,mizoram,2023,1,Recharge & bill payments,234313,98553348.0
2626,mizoram,2023,1,Merchant payments,221560,293428579.0
2627,mizoram,2023,1,Financial Services,1044,2065983.0
2628,mizoram,2023,1,Others,1684,1243650.0
2629,mizoram,2023,2,Peer-to-peer payments,673375,2715818146.0
2630,mizoram,2023,2,Merchant payments,291229,369968035.0
2631,mizoram,2023,2,Recharge & bill payments,241862,102587776.0
2632,mizoram,2023,2,Financial Services,1144,2164348.0
2633,mizoram,2023,2,Others,1320,1268271.0
2634,nagaland,2018,1,Recharge & bill payments,28198,5361675.549623315
2635,nagaland,2018,1,Peer-to-peer payments,11631,69830122.02063876
2636,nagaland,2018,1,Merchant payments,822,1170667.4151649117
2637,nagaland,2018,1,Financial Services,399,299016.7345620737
2638,nagaland,2018,1,Others,1795,1344409.3661360394
2639,nagaland,2018,2,Recharge & bill payments,41959,9139467.703980098
2640,nagaland,2018,2,Peer-to-peer payments,20099,140193107.69683594
2641,nagaland,2018,2,Merchant payments,1529,2293935.490835924
2642,nagaland,2018,2,Financial Services,379,153458.5231626137
2643,nagaland,2018,2,Others,1633,1545608.465487119
2644,nagaland,2018,3,Recharge & bill payments,54885,12664922.724117381
2645,nagaland,2018,3,Peer-to-peer payments,33930,223964723.15160483
2646,nagaland,2018,3,Merchant payments,3518,3631042.2777308393
2647,nagaland,2018,3,Financial Services,460,125171.61850935029
2648,nagaland,2018,3,Others,1578,1406883.1646908007
2649,nagaland,2018,4,Recharge & bill payments,72881,16615511.42043031
2650,nagaland,2018,4,Peer-to-peer payments,53723,358926253.43094724
2651,nagaland,2018,4,Merchant payments,10350,10500634.794542974
2652,nagaland,2018,4,Financial Services,587,216127.40846239947
2653,nagaland,2018,4,Others,1792,1754940.4912408509
2654,nagaland,2019,1,Recharge & bill payments,87596,20020458.076388802
2655,nagaland,2019,1,Peer-to-peer payments,71642,411855878.2498224
2656,nagaland,2019,1,Merchant payments,7306,8187940.322092213
2657,nagaland,2019,1,Financial Services,430,101072.89773317604
2658,nagaland,2019,1,Others,1605,1776362.8662935253
2659,nagaland,2019,2,Recharge & bill payments,92492,21350211.07781426
2660,nagaland,2019,2,Peer-to-peer payments,81065,487705354.46570444
2661,nagaland,2019,2,Merchant payments,12949,8990954.079767609
2662,nagaland,2019,2,Financial Services,286,129758.00259777348
2663,nagaland,2019,2,Others,1961,1890404.5326202572
2664,nagaland,2019,3,Recharge & bill payments,145812,33293527.93210053
2665,nagaland,2019,3,Peer-to-peer payments,100736,601803135.4703114
2666,nagaland,2019,3,Merchant payments,13031,13381591.199777838
2667,nagaland,2019,3,Financial Services,210,229319.84921986386
2668,nagaland,2019,3,Others,2089,2248897.2620018576
2669,nagaland,2019,4,Recharge & bill payments,172761,39720745.597670965
2670,nagaland,2019,4,Peer-to-peer payments,128674,777298578.6127516
2671,nagaland,2019,4,Merchant payments,13578,15460907.228900284
2672,nagaland,2019,4,Financial Services,499,283291.7740842187
2673,nagaland,2019,4,Others,1658,1773615.1353679793
2674,nagaland,2020,1,Recharge & bill payments,221741,53662023.32016543
2675,nagaland,2020,1,Peer-to-peer payments,135966,821508819.5893908
2676,nagaland,2020,1,Merchant payments,18249,17663339.36989499
2677,nagaland,2020,1,Financial Services,528,215066.78349539996
2678,nagaland,2020,1,Others,1567,1730779.6714233835
2679,nagaland,2020,2,Recharge & bill payments,328269,85264116.11779374
2680,nagaland,2020,2,Peer-to-peer payments,166866,1025000209.9574311
2681,nagaland,2020,2,Merchant payments,20004,25214703.910237495
2682,nagaland,2020,2,Financial Services,860,989239.9671938312
2683,nagaland,2020,2,Others,1567,1206234.3951445608
2684,nagaland,2020,3,Recharge & bill payments,347494,91214897.18744522
2685,nagaland,2020,3,Peer-to-peer payments,330638,1851638119.539822
2686,nagaland,2020,3,Merchant payments,51912,62568884.13216571
2687,nagaland,2020,3,Financial Services,2544,2136903.0242114514
2688,nagaland,2020,3,Others,3731,2090339.2711506593
2689,nagaland,2020,4,Peer-to-peer payments,417393,2563827858.0487146
2690,nagaland,2020,4,Recharge & bill payments,335297,91929581.87730268
2691,nagaland,2020,4,Merchant payments,90496,113115660.17405558
2692,nagaland,2020,4,Financial Services,1068,1017278.309874404
2693,nagaland,2020,4,Others,3571,3194492.1527384534
2694,nagaland,2021,1,Peer-to-peer payments,477346,2841021698.4844904
2695,nagaland,2021,1,Recharge & bill payments,376473,110095189.5931618
2696,nagaland,2021,1,Merchant payments,116846,151202427.14605337
2697,nagaland,2021,1,Financial Services,1511,1929643.694251965
2698,nagaland,2021,1,Others,3721,3201525.695241506
2699,nagaland,2021,2,Peer-to-peer payments,526966,2847731457.571479
2700,nagaland,2021,2,Recharge & bill payments,453979,126962524.74536937
2701,nagaland,2021,2,Merchant payments,144413,176831583.13676447
2702,nagaland,2021,2,Financial Services,1624,1785915.6371230448
2703,nagaland,2021,2,Others,3809,2982482.691132756
2704,nagaland,2021,3,Peer-to-peer payments,667633,3536780176.7792263
2705,nagaland,2021,3,Recharge & bill payments,474693,141172028.23897478
2706,nagaland,2021,3,Merchant payments,208387,304493279.8158357
2707,nagaland,2021,3,Financial Services,1437,1634878.888862805
2708,nagaland,2021,3,Others,4642,3336484.2825483214
2709,nagaland,2021,4,Peer-to-peer payments,819452,4335295237.9809065
2710,nagaland,2021,4,Recharge & bill payments,492411,154359432.07659015
2711,nagaland,2021,4,Merchant payments,311673,442578210.0882374
2712,nagaland,2021,4,Financial Services,1790,2263055.5218537706
2713,nagaland,2021,4,Others,6157,4587848.468888722
2714,nagaland,2022,1,Peer-to-peer payments,963378,4798355631.574022
2715,nagaland,2022,1,Recharge & bill payments,529038,175942440.62210858
2716,nagaland,2022,1,Merchant payments,425336,563650239.9471383
2717,nagaland,2022,1,Financial Services,2022,2503998.824974763
2718,nagaland,2022,1,Others,6178,4499397.927512417
2719,nagaland,2022,2,Peer-to-peer payments,1032542,4933041257.229492
2720,nagaland,2022,2,Merchant payments,513456,640665988.1540827
2721,nagaland,2022,2,Recharge & bill payments,479322,162238616.41478142
2722,nagaland,2022,2,Financial Services,1547,1519503.219426635
2723,nagaland,2022,2,Others,4462,2819984.0024981033
2724,nagaland,2022,3,Peer-to-peer payments,990896,4568905305.863961
2725,nagaland,2022,3,Merchant payments,467257,642368278.6360128
2726,nagaland,2022,3,Recharge & bill payments,430854,148324294.67210707
2727,nagaland,2022,3,Financial Services,1479,2345498.6025009975
2728,nagaland,2022,3,Others,3627,2457117.2762476145
2729,nagaland,2022,4,Peer-to-peer payments,1314122,5888068476.789
2730,nagaland,2022,4,Merchant payments,647805,906834415.4525998
2731,nagaland,2022,4,Recharge & bill payments,508230,170028535.796474
2732,nagaland,2022,4,Financial Services,2104,1909585.0695077945
2733,nagaland,2022,4,Others,3944,3125371.2064643847
2734,nagaland,2023,1,Peer-to-peer payments,1499574,6682278926.0
2735,nagaland,2023,1,Recharge & bill payments,594157,217058376.0
2736,nagaland,2023,1,Merchant payments,586135,908765354.0
2737,nagaland,2023,1,Financial Services,2116,3157626.0
2738,nagaland,2023,1,Others,3588,3137572.0
2739,nagaland,2023,2,Peer-to-peer payments,1617109,6785635810.0
2740,nagaland,2023,2,Merchant payments,727260,1034147550.0
2741,nagaland,2023,2,Recharge & bill payments,572760,197242689.0
2742,nagaland,2023,2,Financial Services,2070,1698008.0
2743,nagaland,2023,2,Others,2802,2675253.0
2744,odisha,2018,1,Recharge & bill payments,2874109,331254466.1508661
2745,odisha,2018,1,Peer-to-peer payments,2305610,4033548999.1932316
2746,odisha,2018,1,Financial Services,323352,58099674.94576137
2747,odisha,2018,1,Merchant payments,129659,112301341.66618621
2748,odisha,2018,1,Others,177091,92427728.93143727
2749,odisha,2018,2,Peer-to-peer payments,3989202,7621288195.565702
2750,odisha,2018,2,Recharge & bill payments,3307545,482823290.3527084
2751,odisha,2018,2,Financial Services,472304,67829259.91787937
2752,odisha,2018,2,Merchant payments,257628,213530873.3537121
2753,odisha,2018,2,Others,131465,102838720.42969128
2754,odisha,2018,3,Peer-to-peer payments,24472139,22029087498.562176
2755,odisha,2018,3,Recharge & bill payments,3886392,605721781.5285043
2756,odisha,2018,3,Financial Services,836547,97292154.49117658
2757,odisha,2018,3,Merchant payments,729995,275532813.41930753
2758,odisha,2018,3,Others,127082,86881527.58366849
2759,odisha,2018,4,Peer-to-peer payments,12285028,21804268077.596016
2760,odisha,2018,4,Recharge & bill payments,5142124,773017649.5916129
2761,odisha,2018,4,Merchant payments,3061813,682181415.8729985
2762,odisha,2018,4,Financial Services,495495,55534399.30905172
2763,odisha,2018,4,Others,158338,114868029.19162312
2764,odisha,2019,1,Peer-to-peer payments,24117274,33342321630.613514
2765,odisha,2019,1,Recharge & bill payments,6713747,1120730273.3482153
2766,odisha,2019,1,Merchant payments,2690762,821493664.580642
2767,odisha,2019,1,Financial Services,375910,34542738.889085874
2768,odisha,2019,1,Others,134249,108039623.26819064
2769,odisha,2019,2,Peer-to-peer payments,16455353,41423292021.956635
2770,odisha,2019,2,Recharge & bill payments,7845252,1506620072.6624596
2771,odisha,2019,2,Merchant payments,4827067,1664621261.2600245
2772,odisha,2019,2,Financial Services,202705,20424212.30787918
2773,odisha,2019,2,Others,181647,139897303.4868461
2774,odisha,2019,3,Peer-to-peer payments,18490877,51447586885.48035
2775,odisha,2019,3,Merchant payments,13984738,3895753253.334454
2776,odisha,2019,3,Recharge & bill payments,8565917,1806123698.4609375
2777,odisha,2019,3,Financial Services,195034,31079934.758642014
2778,odisha,2019,3,Others,185706,124033587.18883926
2779,odisha,2019,4,Peer-to-peer payments,43284477,72966050937.29504
2780,odisha,2019,4,Recharge & bill payments,10629461,2290841668.304525
2781,odisha,2019,4,Merchant payments,10601703,4395710870.154251
2782,odisha,2019,4,Financial Services,323887,38782542.04589868
2783,odisha,2019,4,Others,156105,77987614.2508337
2784,odisha,2020,1,Peer-to-peer payments,27110930,82863844732.4941
2785,odisha,2020,1,Merchant payments,13269709,5738217250.062569
2786,odisha,2020,1,Recharge & bill payments,13083524,3253609732.8992968
2787,odisha,2020,1,Financial Services,84037,27641460.905009564
2788,odisha,2020,1,Others,134107,73485022.97217913
2789,odisha,2020,2,Peer-to-peer payments,24520938,80990080777.89252
2790,odisha,2020,2,Recharge & bill payments,17040333,4551061364.34481
2791,odisha,2020,2,Merchant payments,8313965,6092753944.948116
2792,odisha,2020,2,Financial Services,66787,50322080.338512495
2793,odisha,2020,2,Others,86553,48818444.57258892
2794,odisha,2020,3,Peer-to-peer payments,34182172,107064668710.39911
2795,odisha,2020,3,Recharge & bill payments,17126851,5015719823.514479
2796,odisha,2020,3,Merchant payments,14519265,10242496366.436386
2797,odisha,2020,3,Financial Services,90736,84971747.75755268
2798,odisha,2020,3,Others,114805,56087156.18513397
2799,odisha,2020,4,Peer-to-peer payments,47588728,153208735347.1269
2800,odisha,2020,4,Merchant payments,27124765,19347472702.804092
2801,odisha,2020,4,Recharge & bill payments,17318073,5532179002.002789
2802,odisha,2020,4,Financial Services,106189,104419909.66526456
2803,odisha,2020,4,Others,187195,109856053.01820508
2804,odisha,2021,1,Peer-to-peer payments,54417515,181450436291.91052
2805,odisha,2021,1,Merchant payments,38180718,25201936762.205833
2806,odisha,2021,1,Recharge & bill payments,18633830,6552605937.545543
2807,odisha,2021,1,Financial Services,87263,95064023.94844367
2808,odisha,2021,1,Others,141032,97693172.7305285
2809,odisha,2021,2,Peer-to-peer payments,66929109,208405882369.0544
2810,odisha,2021,2,Merchant payments,39402607,29208847674.89984
2811,odisha,2021,2,Recharge & bill payments,25183699,8024323050.14009
2812,odisha,2021,2,Financial Services,102474,102761986.97553992
