,State,Year,Quarter,Pincode,Registered_users
6514,sikkim,2023,1,737101,39951
6515,sikkim,2023,1,737102,27829
6516,sikkim,2023,1,737134,25736
6517,sikkim,2023,1,737132,21376
6518,sikkim,2023,1,737126,19329
6519,sikkim,2023,1,737135,18992
6520,sikkim,2023,1,737113,14738
6521,sikkim,2023,1,737121,12726
6522,sikkim,2023,1,737120,11868
6523,sikkim,2023,1,737103,10158
6524,sikkim,2023,2,737101,41406
6525,sikkim,2023,2,737102,28847
6526,sikkim,2023,2,737134,26811
6527,sikkim,2023,2,737132,22234
6528,sikkim,2023,2,737126,20106
6529,sikkim,2023,2,737135,19740
6530,sikkim,2023,2,737113,15390
6531,sikkim,2023,2,737121,13276
6532,sikkim,2023,2,737120,12382
6533,sikkim,2023,2,737103,10586
6534,tamil-nadu,2018,1,600100,19254
6535,tamil-nadu,2018,1,602105,17170
6536,tamil-nadu,2018,1,641602,17139
6537,tamil-nadu,2018,1,635109,16386
6538,tamil-nadu,2018,1,600042,16188
6539,tamil-nadu,2018,1,600003,16113
6540,tamil-nadu,2018,1,600119,15020
6541,tamil-nadu,2018,1,600056,14894
6542,tamil-nadu,2018,1,600053,13947
6543,tamil-nadu,2018,1,600097,13934
6544,tamil-nadu,2018,2,600100,26004
6545,tamil-nadu,2018,2,641602,24485
6546,tamil-nadu,2018,2,602105,23885
6547,tamil-nadu,2018,2,635109,23421
6548,tamil-nadu,2018,2,600042,21630
6549,tamil-nadu,2018,2,600003,21275
6550,tamil-nadu,2018,2,600056,20493
6551,tamil-nadu,2018,2,600119,19870
6552,tamil-nadu,2018,2,635126,19632
6553,tamil-nadu,2018,2,600053,19366
6554,tamil-nadu,2018,3,600100,32407
6555,tamil-nadu,2018,3,641602,32062
6556,tamil-nadu,2018,3,602105,30685
6557,tamil-nadu,2018,3,635109,30342
6558,tamil-nadu,2018,3,600042,27281
6559,tamil-nadu,2018,3,600056,25710
6560,tamil-nadu,2018,3,635126,25446
6561,tamil-nadu,2018,3,600119,25310
6562,tamil-nadu,2018,3,600003,25211
6563,tamil-nadu,2018,3,600053,24350
6564,tamil-nadu,2018,4,600100,42866
6565,tamil-nadu,2018,4,641602,41636
6566,tamil-nadu,2018,4,602105,40337
6567,tamil-nadu,2018,4,635109,39553
6568,tamil-nadu,2018,4,600042,35139
6569,tamil-nadu,2018,4,600056,34394
6570,tamil-nadu,2018,4,635126,33327
6571,tamil-nadu,2018,4,600119,32763
6572,tamil-nadu,2018,4,600053,32652
6573,tamil-nadu,2018,4,600003,31780
6574,tamil-nadu,2019,1,600100,51245
6575,tamil-nadu,2019,1,641602,49716
6576,tamil-nadu,2019,1,602105,48656
6577,tamil-nadu,2019,1,635109,48062
6578,tamil-nadu,2019,1,600042,41510
6579,tamil-nadu,2019,1,600056,41450
6580,tamil-nadu,2019,1,635126,40399
6581,tamil-nadu,2019,1,600053,39199
6582,tamil-nadu,2019,1,600119,38537
6583,tamil-nadu,2019,1,600003,38221
6584,tamil-nadu,2019,2,600100,59144
6585,tamil-nadu,2019,2,641602,58046
6586,tamil-nadu,2019,2,635109,56022
6587,tamil-nadu,2019,2,602105,55771
6588,tamil-nadu,2019,2,600003,51153
6589,tamil-nadu,2019,2,600056,48134
6590,tamil-nadu,2019,2,635126,47157
6591,tamil-nadu,2019,2,600042,47069
6592,tamil-nadu,2019,2,600053,45586
6593,tamil-nadu,2019,2,600116,43913
6594,tamil-nadu,2019,3,641602,66075
6595,tamil-nadu,2019,3,600100,65467
6596,tamil-nadu,2019,3,635109,63628
6597,tamil-nadu,2019,3,602105,62631
6598,tamil-nadu,2019,3,600003,60506
6599,tamil-nadu,2019,3,600056,54402
6600,tamil-nadu,2019,3,635126,53597
6601,tamil-nadu,2019,3,600042,51880
6602,tamil-nadu,2019,3,600053,50908
6603,tamil-nadu,2019,3,600116,49401
6604,tamil-nadu,2019,4,641602,75544
6605,tamil-nadu,2019,4,600100,72286
6606,tamil-nadu,2019,4,635109,72159
6607,tamil-nadu,2019,4,602105,70089
6608,tamil-nadu,2019,4,600003,67897
6609,tamil-nadu,2019,4,600056,60936
6610,tamil-nadu,2019,4,635126,60812
6611,tamil-nadu,2019,4,600042,56848
6612,tamil-nadu,2019,4,600053,56622
6613,tamil-nadu,2019,4,600116,55253
6614,tamil-nadu,2020,1,641602,85509
6615,tamil-nadu,2020,1,635109,80309
6616,tamil-nadu,2020,1,600100,78806
6617,tamil-nadu,2020,1,602105,77276
6618,tamil-nadu,2020,1,600003,74485
6619,tamil-nadu,2020,1,635126,67464
6620,tamil-nadu,2020,1,600056,67263
6621,tamil-nadu,2020,1,600053,62400
6622,tamil-nadu,2020,1,600042,61417
6623,tamil-nadu,2020,1,600116,60816
6624,tamil-nadu,2020,2,641602,95158
6625,tamil-nadu,2020,2,635109,87458
6626,tamil-nadu,2020,2,600100,83667
6627,tamil-nadu,2020,2,602105,82779
6628,tamil-nadu,2020,2,600003,77789
6629,tamil-nadu,2020,2,635126,73063
6630,tamil-nadu,2020,2,600056,72281
6631,tamil-nadu,2020,2,600053,67058
6632,tamil-nadu,2020,2,600116,65439
6633,tamil-nadu,2020,2,600042,64796
6634,tamil-nadu,2020,3,641602,107812
6635,tamil-nadu,2020,3,635109,97699
6636,tamil-nadu,2020,3,602105,90254
6637,tamil-nadu,2020,3,600100,90250
6638,tamil-nadu,2020,3,600003,81870
6639,tamil-nadu,2020,3,635126,80964
6640,tamil-nadu,2020,3,600056,78968
6641,tamil-nadu,2020,3,600053,73528
6642,tamil-nadu,2020,3,600116,71557
6643,tamil-nadu,2020,3,600042,69297
6644,tamil-nadu,2020,4,641602,121857
6645,tamil-nadu,2020,4,635109,110280
6646,tamil-nadu,2020,4,602105,100634
6647,tamil-nadu,2020,4,600100,98526
6648,tamil-nadu,2020,4,635126,90075
6649,tamil-nadu,2020,4,600003,87638
6650,tamil-nadu,2020,4,600056,87572
6651,tamil-nadu,2020,4,600053,81716
6652,tamil-nadu,2020,4,600116,79368
6653,tamil-nadu,2020,4,600042,75433
6654,tamil-nadu,2021,1,641602,132560
6655,tamil-nadu,2021,1,635109,119256
6656,tamil-nadu,2021,1,602105,109002
6657,tamil-nadu,2021,1,600100,105601
6658,tamil-nadu,2021,1,635126,97362
6659,tamil-nadu,2021,1,600056,94311
6660,tamil-nadu,2021,1,600003,93539
6661,tamil-nadu,2021,1,600053,88146
6662,tamil-nadu,2021,1,600116,85493
6663,tamil-nadu,2021,1,600042,80853
6664,tamil-nadu,2021,2,641602,141899
6665,tamil-nadu,2021,2,635109,127444
6666,tamil-nadu,2021,2,602105,116613
6667,tamil-nadu,2021,2,600100,112485
6668,tamil-nadu,2021,2,635126,103999
6669,tamil-nadu,2021,2,600056,100579
6670,tamil-nadu,2021,2,600003,99585
6671,tamil-nadu,2021,2,600053,94042
6672,tamil-nadu,2021,2,600116,91189
6673,tamil-nadu,2021,2,600042,86035
6674,tamil-nadu,2021,3,641602,152392
6675,tamil-nadu,2021,3,635109,136599
6676,tamil-nadu,2021,3,602105,125331
6677,tamil-nadu,2021,3,600100,120046
6678,tamil-nadu,2021,3,635126,111400
6679,tamil-nadu,2021,3,600056,107501
6680,tamil-nadu,2021,3,600003,106261
6681,tamil-nadu,2021,3,600053,100637
6682,tamil-nadu,2021,3,600116,97574
6683,tamil-nadu,2021,3,600042,91756
6684,tamil-nadu,2021,4,641602,162911
6685,tamil-nadu,2021,4,635109,145634
6686,tamil-nadu,2021,4,602105,133972
6687,tamil-nadu,2021,4,600100,127705
6688,tamil-nadu,2021,4,635126,118854
6689,tamil-nadu,2021,4,600056,114499
6690,tamil-nadu,2021,4,600003,113049
6691,tamil-nadu,2021,4,600053,107237
6692,tamil-nadu,2021,4,600116,103946
6693,tamil-nadu,2021,4,600042,97578
6694,tamil-nadu,2022,1,641602,172812
6695,tamil-nadu,2022,1,635109,154260
6696,tamil-nadu,2022,1,602105,142269
6697,tamil-nadu,2022,1,600100,134860
6698,tamil-nadu,2022,1,635126,125806
6699,tamil-nadu,2022,1,600056,121108
6700,tamil-nadu,2022,1,600003,119226
6701,tamil-nadu,2022,1,600053,113418
6702,tamil-nadu,2022,1,600116,109830
6703,tamil-nadu,2022,1,600042,102844
6704,tamil-nadu,2022,2,641602,182250
6705,tamil-nadu,2022,2,635109,162465
6706,tamil-nadu,2022,2,602105,150085
6707,tamil-nadu,2022,2,600100,141741
6708,tamil-nadu,2022,2,635126,132473
6709,tamil-nadu,2022,2,600056,127333
6710,tamil-nadu,2022,2,600003,125101
6711,tamil-nadu,2022,2,600053,119247
6712,tamil-nadu,2022,2,600116,115418
6713,tamil-nadu,2022,2,600042,107903
6714,tamil-nadu,2022,3,641602,192242
6715,tamil-nadu,2022,3,635109,170986
6716,tamil-nadu,2022,3,602105,158440
6717,tamil-nadu,2022,3,600100,148795
6718,tamil-nadu,2022,3,635126,139569
6719,tamil-nadu,2022,3,600056,133858
6720,tamil-nadu,2022,3,600003,131177
6721,tamil-nadu,2022,3,600053,125379
6722,tamil-nadu,2022,3,600116,121335
6723,tamil-nadu,2022,3,600042,113181
6724,tamil-nadu,2022,4,641602,202276
6725,tamil-nadu,2022,4,635109,179344
6726,tamil-nadu,2022,4,602105,166520
6727,tamil-nadu,2022,4,600100,155909
6728,tamil-nadu,2022,4,635126,146590
6729,tamil-nadu,2022,4,600056,140407
6730,tamil-nadu,2022,4,600003,137459
6731,tamil-nadu,2022,4,600053,131493
6732,tamil-nadu,2022,4,600116,127254
6733,tamil-nadu,2022,4,600042,118508
6734,tamil-nadu,2023,1,641602,211679
6735,tamil-nadu,2023,1,635109,187515
6736,tamil-nadu,2023,1,602105,174479
6737,tamil-nadu,2023,1,600100,162700
6738,tamil-nadu,2023,1,635126,153358
6739,tamil-nadu,2023,1,600056,146708
6740,tamil-nadu,2023,1,600003,143494
6741,tamil-nadu,2023,1,600053,137388
6742,tamil-nadu,2023,1,600116,132880
6743,tamil-nadu,2023,1,600042,123688
6744,tamil-nadu,2023,2,641602,220199
6745,tamil-nadu,2023,2,635109,194551
6746,tamil-nadu,2023,2,602105,181447
6747,tamil-nadu,2023,2,600100,168451
6748,tamil-nadu,2023,2,635126,159122
6749,tamil-nadu,2023,2,600056,152028
6750,tamil-nadu,2023,2,600003,148553
6751,tamil-nadu,2023,2,600053,142356
6752,tamil-nadu,2023,2,600116,137703
6753,tamil-nadu,2023,2,600042,127865
6754,telangana,2018,1,500072,105012
6755,telangana,2018,1,505001,55361
6756,telangana,2018,1,500018,50431
6757,telangana,2018,1,500081,45422
6758,telangana,2018,1,500039,44050
6759,telangana,2018,1,500016,44047
6760,telangana,2018,1,500032,43828
6761,telangana,2018,1,500055,41831
6762,telangana,2018,1,502032,41008
6763,telangana,2018,1,500037,39329
6764,telangana,2018,2,500072,129543
6765,telangana,2018,2,505001,69318
6766,telangana,2018,2,500018,63870
6767,telangana,2018,2,500081,56358
6768,telangana,2018,2,500039,55613
6769,telangana,2018,2,500016,55227
6770,telangana,2018,2,500032,54696
6771,telangana,2018,2,500055,53532
6772,telangana,2018,2,502032,50926
6773,telangana,2018,2,500037,49738
6774,telangana,2018,3,500072,152034
6775,telangana,2018,3,505001,80561
6776,telangana,2018,3,500018,77041
6777,telangana,2018,3,500081,67378
6778,telangana,2018,3,500016,66636
6779,telangana,2018,3,500032,66180
6780,telangana,2018,3,500039,65591
6781,telangana,2018,3,500055,64310
6782,telangana,2018,3,500008,59887
6783,telangana,2018,3,500037,59560
6784,telangana,2018,4,500072,188465
6785,telangana,2018,4,500018,99797
6786,telangana,2018,4,505001,98937
6787,telangana,2018,4,500016,83751
6788,telangana,2018,4,500081,83424
6789,telangana,2018,4,500055,82804
6790,telangana,2018,4,500039,82675
6791,telangana,2018,4,500032,82107
6792,telangana,2018,4,500008,77897
6793,telangana,2018,4,500037,77674
6794,telangana,2019,1,500072,221180
6795,telangana,2019,1,500018,122206
6796,telangana,2019,1,505001,117965
6797,telangana,2019,1,500055,101115
6798,telangana,2019,1,500039,99557
6799,telangana,2019,1,500016,98286
6800,telangana,2019,1,500081,96365
6801,telangana,2019,1,500008,95864
6802,telangana,2019,1,500032,95389
6803,telangana,2019,1,500037,94815
6804,telangana,2019,2,500072,242007
6805,telangana,2019,2,500018,136968
6806,telangana,2019,2,505001,132856
6807,telangana,2019,2,500055,113344
6808,telangana,2019,2,500039,110276
6809,telangana,2019,2,500008,109098
6810,telangana,2019,2,500016,107543
6811,telangana,2019,2,500037,105786
6812,telangana,2019,2,500081,104692
6813,telangana,2019,2,500032,104250
6814,telangana,2019,3,500072,261019
6815,telangana,2019,3,500018,151140
6816,telangana,2019,3,505001,147716
6817,telangana,2019,3,500055,125011
6818,telangana,2019,3,500008,122840
6819,telangana,2019,3,500039,120841
6820,telangana,2019,3,500037,116709
6821,telangana,2019,3,500016,116204
6822,telangana,2019,3,500032,112642
6823,telangana,2019,3,500081,112128
6824,telangana,2019,4,500072,279498
6825,telangana,2019,4,500018,165518
6826,telangana,2019,4,505001,163234
6827,telangana,2019,4,500055,137330
6828,telangana,2019,4,500008,136530
6829,telangana,2019,4,500039,131225
6830,telangana,2019,4,500037,127455
6831,telangana,2019,4,500016,124539
6832,telangana,2019,4,500032,120627
6833,telangana,2019,4,502032,119900
6834,telangana,2020,1,500072,296003
6835,telangana,2020,1,500018,179037
6836,telangana,2020,1,505001,177789
6837,telangana,2020,1,500008,150197
6838,telangana,2020,1,500055,148821
6839,telangana,2020,1,500039,140426
6840,telangana,2020,1,500037,137674
6841,telangana,2020,1,500016,131969
6842,telangana,2020,1,502032,128750
6843,telangana,2020,1,500032,127812
6844,telangana,2020,2,500072,309469
6845,telangana,2020,2,505001,191796
6846,telangana,2020,2,500018,190988
6847,telangana,2020,2,500008,161851
6848,telangana,2020,2,500055,158980
6849,telangana,2020,2,500039,148574
6850,telangana,2020,2,500037,147485
6851,telangana,2020,2,502032,137595
6852,telangana,2020,2,500016,137551
6853,telangana,2020,2,506002,135673
6854,telangana,2020,3,500072,328018
6855,telangana,2020,3,505001,207595
6856,telangana,2020,3,500018,206235
6857,telangana,2020,3,500008,177153
6858,telangana,2020,3,500055,171640
6859,telangana,2020,3,500039,159071
6860,telangana,2020,3,500037,158992
6861,telangana,2020,3,502032,148439
6862,telangana,2020,3,506002,146501
6863,telangana,2020,3,500016,145433
6864,telangana,2020,4,500072,350832
6865,telangana,2020,4,505001,224585
6866,telangana,2020,4,500018,223960
6867,telangana,2020,4,500008,196413
6868,telangana,2020,4,500055,185974
6869,telangana,2020,4,500037,172249
6870,telangana,2020,4,500039,170938
6871,telangana,2020,4,502032,160918
6872,telangana,2020,4,506002,158383
6873,telangana,2020,4,500013,157587
6874,telangana,2021,1,500072,375272
6875,telangana,2021,1,505001,240644
6876,telangana,2021,1,500018,240435
6877,telangana,2021,1,500008,211989
6878,telangana,2021,1,500055,200132
6879,telangana,2021,1,500037,185174
6880,telangana,2021,1,500039,183186
6881,telangana,2021,1,502032,172567
6882,telangana,2021,1,506002,169755
6883,telangana,2021,1,500013,169256
6884,telangana,2021,2,500072,398987
6885,telangana,2021,2,505001,256261
6886,telangana,2021,2,500018,255966
6887,telangana,2021,2,500008,225800
6888,telangana,2021,2,500055,213471
6889,telangana,2021,2,500037,197484
6890,telangana,2021,2,500039,195017
6891,telangana,2021,2,502032,183754
6892,telangana,2021,2,506002,180657
6893,telangana,2021,2,500013,180244
6894,telangana,2021,3,500072,425197
6895,telangana,2021,3,505001,273576
6896,telangana,2021,3,500018,273534
6897,telangana,2021,3,500008,241011
6898,telangana,2021,3,500055,228448
6899,telangana,2021,3,500037,211348
6900,telangana,2021,3,500039,208214
6901,telangana,2021,3,502032,196266
6902,telangana,2021,3,506002,193005
6903,telangana,2021,3,500013,192437
6904,telangana,2021,4,500072,451595
6905,telangana,2021,4,500018,290965
6906,telangana,2021,4,505001,290945
6907,telangana,2021,4,500008,256260
6908,telangana,2021,4,500055,243565
6909,telangana,2021,4,500037,225355
6910,telangana,2021,4,500039,221494
6911,telangana,2021,4,502032,208820
6912,telangana,2021,4,506002,205418
6913,telangana,2021,4,500013,204597
6914,telangana,2022,1,500072,476073
6915,telangana,2022,1,505001,307339
6916,telangana,2022,1,500018,307198
6917,telangana,2022,1,500008,270516
6918,telangana,2022,1,500055,257896
6919,telangana,2022,1,500037,238487
6920,telangana,2022,1,500039,233903
6921,telangana,2022,1,502032,220570
6922,telangana,2022,1,506002,217091
6923,telangana,2022,1,500013,215918
6924,telangana,2022,2,500072,499269
6925,telangana,2022,2,505001,322881
6926,telangana,2022,2,500018,322687
6927,telangana,2022,2,500008,283921
6928,telangana,2022,2,500055,271404
6929,telangana,2022,2,500037,251090
6930,telangana,2022,2,500039,245702
6931,telangana,2022,2,502032,231698
6932,telangana,2022,2,506002,228268
6933,telangana,2022,2,500013,226654
6934,telangana,2022,3,500072,523196
6935,telangana,2022,3,505001,339255
6936,telangana,2022,3,500018,338708
6937,telangana,2022,3,500008,297749
6938,telangana,2022,3,500055,285477
6939,telangana,2022,3,500037,264160
6940,telangana,2022,3,500039,257830
6941,telangana,2022,3,502032,243213
6942,telangana,2022,3,506002,239974
6943,telangana,2022,3,500013,237793
6944,telangana,2022,4,500072,547282
6945,telangana,2022,4,505001,355528
6946,telangana,2022,4,500018,354983
6947,telangana,2022,4,500008,311735
6948,telangana,2022,4,500055,299618
6949,telangana,2022,4,500037,277467
6950,telangana,2022,4,500039,270128
6951,telangana,2022,4,502032,254815
6952,telangana,2022,4,506002,251886
6953,telangana,2022,4,500013,249027
6954,telangana,2023,1,500072,570652
6955,telangana,2023,1,505001,371132
6956,telangana,2023,1,500018,370648
6957,telangana,2023,1,500008,325126
6958,telangana,2023,1,500055,313173
6959,telangana,2023,1,500037,290149
6960,telangana,2023,1,500039,281889
6961,telangana,2023,1,502032,265962
6962,telangana,2023,1,506002,263096
6963,telangana,2023,1,500013,259941
6964,telangana,2023,2,500072,589156
6965,telangana,2023,2,505001,384152
6966,telangana,2023,2,500018,383392
6967,telangana,2023,2,500008,336097
6968,telangana,2023,2,500055,324513
6969,telangana,2023,2,500037,300809
6970,telangana,2023,2,500039,291440
6971,telangana,2023,2,502032,275017
6972,telangana,2023,2,506002,272675
6973,telangana,2023,2,500013,268682
6974,tripura,2018,1,799001,5309
6975,tripura,2018,1,799003,3658
6976,tripura,2018,1,799006,2495
6977,tripura,2018,1,799007,2179
6978,tripura,2018,1,799002,2177
6979,tripura,2018,1,799004,1852
6980,tripura,2018,1,799114,1733
6981,tripura,2018,1,799102,1720
6982,tripura,2018,1,799155,1491
6983,tripura,2018,1,799205,1320
6984,tripura,2018,2,799001,7739
6985,tripura,2018,2,799003,5560
6986,tripura,2018,2,799006,3607
6987,tripura,2018,2,799002,3184
6988,tripura,2018,2,799007,3184
6989,tripura,2018,2,799004,2819
6990,tripura,2018,2,799114,2609
6991,tripura,2018,2,799102,2582
6992,tripura,2018,2,799155,2382
6993,tripura,2018,2,799205,2016
6994,tripura,2018,3,799001,10116
6995,tripura,2018,3,799003,7364
6996,tripura,2018,3,799006,4766
6997,tripura,2018,3,799002,4214
6998,tripura,2018,3,799007,4058
6999,tripura,2018,3,799155,3959
7000,tripura,2018,3,799004,3792
7001,tripura,2018,3,799102,3730
7002,tripura,2018,3,799114,3713
7003,tripura,2018,3,799205,2889
7004,tripura,2018,4,799001,12625
7005,tripura,2018,4,799003,9212
7006,tripura,2018,4,799006,6036
7007,tripura,2018,4,799002,5315
7008,tripura,2018,4,799155,5088
7009,tripura,2018,4,799007,5022
7010,tripura,2018,4,799102,4865
7011,tripura,2018,4,799114,4862
7012,tripura,2018,4,799004,4839
7013,tripura,2018,4,799205,3760
7014,tripura,2019,1,799001,14805
7015,tripura,2019,1,799003,10956
7016,tripura,2019,1,799006,7047
7017,tripura,2019,1,799002,6123
7018,tripura,2019,1,799155,5854
7019,tripura,2019,1,799114,5790
7020,tripura,2019,1,799102,5778
7021,tripura,2019,1,799007,5767
7022,tripura,2019,1,799004,5621
7023,tripura,2019,1,799205,4515
7024,tripura,2019,2,799001,16798
7025,tripura,2019,2,799003,13483
7026,tripura,2019,2,799006,8140
7027,tripura,2019,2,799002,7125
7028,tripura,2019,2,799102,6905
7029,tripura,2019,2,799114,6796
7030,tripura,2019,2,799155,6631
7031,tripura,2019,2,799004,6606
7032,tripura,2019,2,799007,6544
7033,tripura,2019,2,799205,5381
7034,tripura,2019,3,799001,18755
7035,tripura,2019,3,799003,15422
7036,tripura,2019,3,799006,9187
7037,tripura,2019,3,799002,8029
7038,tripura,2019,3,799102,7680
7039,tripura,2019,3,799114,7570
7040,tripura,2019,3,799004,7391
7041,tripura,2019,3,799007,7245
7042,tripura,2019,3,799155,7186
7043,tripura,2019,3,799205,6016
7044,tripura,2019,4,799001,20197
7045,tripura,2019,4,799003,16676
7046,tripura,2019,4,799006,9937
7047,tripura,2019,4,799002,8739
7048,tripura,2019,4,799102,8512
7049,tripura,2019,4,799114,8365
7050,tripura,2019,4,799004,8090
7051,tripura,2019,4,799155,8025
