,State,Year,Quarter,District,RegisteredUser,AppOpens
13049,telangana,2020,1,jogulamba gadwal district,98743,3023309
13050,telangana,2020,1,kamareddy district,162054,4963635
13051,telangana,2020,1,mulugu district,47202,1912194
13052,telangana,2020,1,medchal malkajgiri district,1845599,76127707
13053,telangana,2020,1,karimnagar district,334300,10431331
13054,telangana,2020,1,mancherial district,201832,6523023
13055,telangana,2020,1,siddipet district,245168,8153463
13056,telangana,2020,1,khammam district,340747,10674831
13057,telangana,2020,2,narayanpet district,79975,2974720
13058,telangana,2020,2,nalgonda district,393199,14312604
13059,telangana,2020,2,jangaon district,135637,6127838
13060,telangana,2020,2,bhadradri kothagudem district,269053,9040151
13061,telangana,2020,2,warangal rural district,152409,7087689
13062,telangana,2020,2,kumuram bheem asifabad district,70431,2213551
13063,telangana,2020,2,nizamabad district,362663,9986332
13064,telangana,2020,2,adilabad district,102358,2617153
13065,telangana,2020,2,rajanna sircilla district,131832,3715018
13066,telangana,2020,2,nagarkurnool district,185422,8108321
13067,telangana,2020,2,peddapalle district,238823,8306455
13068,telangana,2020,2,nirmal district,119692,3263795
13069,telangana,2020,2,mahabubabad district,148880,6393465
13070,telangana,2020,2,sangareddy district,593360,16942095
13071,telangana,2020,2,wanaparthy district,106739,4127393
13072,telangana,2020,2,vikarabad district,167218,5623203
13073,telangana,2020,2,jagtial district,208759,5423820
13074,telangana,2020,2,yadadri bhuvanagiri district,202936,7381812
13075,telangana,2020,2,medak district,145635,4919329
13076,telangana,2020,2,mahbubnagar district,220639,6873172
13077,telangana,2020,2,jaya shankar bhalupally district,91966,3983691
13078,telangana,2020,2,warangal urban district,495066,15269694
13079,telangana,2020,2,rangareddy district,2313748,52633672
13080,telangana,2020,2,hyderabad district,2653534,50253743
13081,telangana,2020,2,suryapet district,242820,8146908
13082,telangana,2020,2,jogulamba gadwal district,112769,3716099
13083,telangana,2020,2,kamareddy district,182240,6089670
13084,telangana,2020,2,mulugu district,53156,2087930
13085,telangana,2020,2,medchal malkajgiri district,1963353,50404417
13086,telangana,2020,2,karimnagar district,362986,10218611
13087,telangana,2020,2,mancherial district,221435,7442038
13088,telangana,2020,2,siddipet district,269076,9050527
13089,telangana,2020,2,khammam district,380382,12395589
13090,telangana,2020,3,narayanpet district,88897,3444383
13091,telangana,2020,3,nalgonda district,435022,18261971
13092,telangana,2020,3,jangaon district,148978,7332319
13093,telangana,2020,3,bhadradri kothagudem district,297785,12289002
13094,telangana,2020,3,warangal rural district,168438,8501734
13095,telangana,2020,3,kumuram bheem asifabad district,79379,2953601
13096,telangana,2020,3,nizamabad district,405678,13663242
13097,telangana,2020,3,adilabad district,114763,3495961
13098,telangana,2020,3,rajanna sircilla district,145258,4948986
13099,telangana,2020,3,nagarkurnool district,205810,9825044
13100,telangana,2020,3,peddapalle district,259183,11171940
13101,telangana,2020,3,nirmal district,134124,4435475
13102,telangana,2020,3,mahabubabad district,164800,7776597
13103,telangana,2020,3,sangareddy district,649580,23488143
13104,telangana,2020,3,wanaparthy district,117968,5003628
13105,telangana,2020,3,vikarabad district,186369,6732351
13106,telangana,2020,3,jagtial district,232101,7411018
13107,telangana,2020,3,yadadri bhuvanagiri district,223066,9822913
13108,telangana,2020,3,medak district,160492,5966321
13109,telangana,2020,3,mahbubnagar district,243998,9270326
13110,telangana,2020,3,jaya shankar bhalupally district,100886,5210450
13111,telangana,2020,3,warangal urban district,535485,22283028
13112,telangana,2020,3,rangareddy district,2495699,84072270
13113,telangana,2020,3,hyderabad district,2875965,81783431
13114,telangana,2020,3,suryapet district,269601,10631693
13115,telangana,2020,3,jogulamba gadwal district,126584,5055006
13116,telangana,2020,3,kamareddy district,201892,7423110
13117,telangana,2020,3,mulugu district,59368,2688237
13118,telangana,2020,3,medchal malkajgiri district,2111567,78894984
13119,telangana,2020,3,karimnagar district,394328,14576555
13120,telangana,2020,3,mancherial district,242301,10591575
13121,telangana,2020,3,siddipet district,294416,11731189
13122,telangana,2020,3,khammam district,421101,17045442
13123,telangana,2020,4,narayanpet district,98243,4279253
13124,telangana,2020,4,nalgonda district,478409,24303721
13125,telangana,2020,4,jangaon district,162803,9424072
13126,telangana,2020,4,bhadradri kothagudem district,328326,16865688
13127,telangana,2020,4,warangal rural district,183786,10385430
13128,telangana,2020,4,kumuram bheem asifabad district,88807,4105386
13129,telangana,2020,4,nizamabad district,449731,18746196
13130,telangana,2020,4,adilabad district,128184,5003861
13131,telangana,2020,4,rajanna sircilla district,160123,6904037
13132,telangana,2020,4,nagarkurnool district,226388,12171167
13133,telangana,2020,4,peddapalle district,281140,15343725
13134,telangana,2020,4,nirmal district,148827,5912155
13135,telangana,2020,4,mahabubabad district,181203,9775880
13136,telangana,2020,4,sangareddy district,711551,33690075
13137,telangana,2020,4,wanaparthy district,129768,6497923
13138,telangana,2020,4,vikarabad district,205866,8953295
13139,telangana,2020,4,jagtial district,256382,10089257
13140,telangana,2020,4,yadadri bhuvanagiri district,244210,13695103
13141,telangana,2020,4,medak district,176543,8365745
13142,telangana,2020,4,mahbubnagar district,268580,12656725
13143,telangana,2020,4,jaya shankar bhalupally district,109685,6567074
13144,telangana,2020,4,warangal urban district,579306,30652741
13145,telangana,2020,4,rangareddy district,2704868,130198376
13146,telangana,2020,4,hyderabad district,3142385,133815496
13147,telangana,2020,4,suryapet district,296172,14190129
13148,telangana,2020,4,jogulamba gadwal district,139726,6298254
13149,telangana,2020,4,kamareddy district,222619,10099481
13150,telangana,2020,4,mulugu district,65683,3531967
13151,telangana,2020,4,medchal malkajgiri district,2282695,118770158
13152,telangana,2020,4,karimnagar district,428019,20214083
13153,telangana,2020,4,mancherial district,264886,14874505
13154,telangana,2020,4,siddipet district,321082,15903514
13155,telangana,2020,4,khammam district,461801,22329763
13156,telangana,2021,1,narayanpet district,106583,4879296
13157,telangana,2021,1,nalgonda district,517727,27638199
13158,telangana,2021,1,jangaon district,175735,10737744
13159,telangana,2021,1,bhadradri kothagudem district,354847,19161712
13160,telangana,2021,1,warangal rural district,197677,11246867
13161,telangana,2021,1,kumuram bheem asifabad district,96381,4981178
13162,telangana,2021,1,nizamabad district,485751,21011313
13163,telangana,2021,1,adilabad district,138946,6058994
13164,telangana,2021,1,rajanna sircilla district,172651,7870680
13165,telangana,2021,1,nagarkurnool district,245417,14130703
13166,telangana,2021,1,peddapalle district,302119,17000004
13167,telangana,2021,1,nirmal district,161330,6825009
13168,telangana,2021,1,mahabubabad district,195493,10915276
13169,telangana,2021,1,sangareddy district,767476,40044462
13170,telangana,2021,1,wanaparthy district,140134,7311810
13171,telangana,2021,1,vikarabad district,222697,10478282
13172,telangana,2021,1,jagtial district,276806,11635474
13173,telangana,2021,1,yadadri bhuvanagiri district,263598,15881813
13174,telangana,2021,1,medak district,190586,9500652
13175,telangana,2021,1,mahbubnagar district,290086,14780834
13176,telangana,2021,1,jaya shankar bhalupally district,118229,7311296
13177,telangana,2021,1,warangal urban district,620947,35661562
13178,telangana,2021,1,rangareddy district,2906635,164961999
13179,telangana,2021,1,hyderabad district,3379663,171306090
13180,telangana,2021,1,suryapet district,320013,16329250
13181,telangana,2021,1,jogulamba gadwal district,150765,6985199
13182,telangana,2021,1,kamareddy district,240460,11023229
13183,telangana,2021,1,mulugu district,71073,4160226
13184,telangana,2021,1,medchal malkajgiri district,2450573,146584671
13185,telangana,2021,1,karimnagar district,459407,23293364
13186,telangana,2021,1,mancherial district,285446,16741307
13187,telangana,2021,1,siddipet district,346000,18464802
13188,telangana,2021,1,khammam district,497818,25126745
13189,telangana,2021,2,narayanpet district,114463,10568396
13190,telangana,2021,2,nalgonda district,555043,43957369
13191,telangana,2021,2,jangaon district,188184,17884084
13192,telangana,2021,2,bhadradri kothagudem district,380059,26785841
13193,telangana,2021,2,warangal rural district,211532,14875784
13194,telangana,2021,2,kumuram bheem asifabad district,103556,9718979
13195,telangana,2021,2,nizamabad district,518801,27507980
13196,telangana,2021,2,adilabad district,148869,10445610
13197,telangana,2021,2,rajanna sircilla district,184273,10932369
13198,telangana,2021,2,nagarkurnool district,263411,26796756
13199,telangana,2021,2,peddapalle district,322666,19550159
13200,telangana,2021,2,nirmal district,172714,12440675
13201,telangana,2021,2,mahabubabad district,209567,16994546
13202,telangana,2021,2,sangareddy district,820387,40510366
13203,telangana,2021,2,wanaparthy district,150138,12327128
13204,telangana,2021,2,vikarabad district,238633,18596926
13205,telangana,2021,2,jagtial district,295472,16125474
13206,telangana,2021,2,yadadri bhuvanagiri district,282382,22992550
13207,telangana,2021,2,medak district,204292,14977139
13208,telangana,2021,2,mahbubnagar district,310193,18571180
13209,telangana,2021,2,jaya shankar bhalupally district,126605,11889883
13210,telangana,2021,2,warangal urban district,661592,27667829
13211,telangana,2021,2,rangareddy district,3097973,114677944
13212,telangana,2021,2,hyderabad district,3598337,103186542
13213,telangana,2021,2,suryapet district,342919,23148345
13214,telangana,2021,2,jogulamba gadwal district,161753,11573190
13215,telangana,2021,2,kamareddy district,257384,18349435
13216,telangana,2021,2,mulugu district,76355,8730473
13217,telangana,2021,2,medchal malkajgiri district,2611159,94016405
13218,telangana,2021,2,karimnagar district,490218,23072270
13219,telangana,2021,2,mancherial district,305137,21806217
13220,telangana,2021,2,siddipet district,370224,24952714
13221,telangana,2021,2,khammam district,532589,29687134
13222,telangana,2021,3,narayanpet district,123698,12600713
13223,telangana,2021,3,nalgonda district,598288,49183567
13224,telangana,2021,3,jangaon district,202760,19954357
13225,telangana,2021,3,bhadradri kothagudem district,409224,32652497
13226,telangana,2021,3,warangal rural district,227582,16044231
13227,telangana,2021,3,kumuram bheem asifabad district,112005,12374636
13228,telangana,2021,3,nizamabad district,556044,30872892
13229,telangana,2021,3,adilabad district,160401,13550832
13230,telangana,2021,3,rajanna sircilla district,197653,12946883
13231,telangana,2021,3,nagarkurnool district,284427,32443551
13232,telangana,2021,3,peddapalle district,346172,22273221
13233,telangana,2021,3,nirmal district,186080,14516617
13234,telangana,2021,3,mahabubabad district,225821,18716303
13235,telangana,2021,3,sangareddy district,880907,48000652
13236,telangana,2021,3,wanaparthy district,161625,13973770
13237,telangana,2021,3,vikarabad district,257234,21915189
13238,telangana,2021,3,jagtial district,316708,18647662
13239,telangana,2021,3,yadadri bhuvanagiri district,303988,27134768
13240,telangana,2021,3,medak district,220085,16585388
13241,telangana,2021,3,mahbubnagar district,332912,22433630
13242,telangana,2021,3,jaya shankar bhalupally district,136483,13403776
13243,telangana,2021,3,warangal urban district,707591,34485735
13244,telangana,2021,3,rangareddy district,3310906,152255269
13245,telangana,2021,3,hyderabad district,3839513,138904779
13246,telangana,2021,3,suryapet district,369487,26206177
13247,telangana,2021,3,jogulamba gadwal district,174716,15082826
13248,telangana,2021,3,kamareddy district,276848,20064605
13249,telangana,2021,3,mulugu district,82466,10704784
13250,telangana,2021,3,medchal malkajgiri district,2790387,122352691
13251,telangana,2021,3,karimnagar district,524929,27893947
13252,telangana,2021,3,mancherial district,327681,25861713
13253,telangana,2021,3,siddipet district,398010,28683328
13254,telangana,2021,3,khammam district,572647,34808208
13255,telangana,2021,4,narayanpet district,132812,9885605
13256,telangana,2021,4,nalgonda district,641044,49387802
13257,telangana,2021,4,jangaon district,216959,19454795
13258,telangana,2021,4,bhadradri kothagudem district,438017,31523917
13259,telangana,2021,4,warangal rural district,243471,18842708
13260,telangana,2021,4,kumuram bheem asifabad district,120270,9921783
13261,telangana,2021,4,nizamabad district,593223,43139132
13262,telangana,2021,4,adilabad district,171840,11973849
13263,telangana,2021,4,rajanna sircilla district,210757,15899445
13264,telangana,2021,4,nagarkurnool district,304863,25806289
13265,telangana,2021,4,peddapalle district,369792,28436891
13266,telangana,2021,4,nirmal district,199256,15126416
13267,telangana,2021,4,mahabubabad district,242028,17962206
13268,telangana,2021,4,sangareddy district,940845,65270943
13269,telangana,2021,4,wanaparthy district,173070,13082876
13270,telangana,2021,4,vikarabad district,275384,21678658
13271,telangana,2021,4,jagtial district,337979,23826683
13272,telangana,2021,4,yadadri bhuvanagiri district,325245,29576100
13273,telangana,2021,4,medak district,235661,18654116
13274,telangana,2021,4,mahbubnagar district,355529,27383427
13275,telangana,2021,4,jaya shankar bhalupally district,146183,11945405
13276,telangana,2021,4,warangal urban district,753613,50362105
13277,telangana,2021,4,rangareddy district,3523496,223574100
13278,telangana,2021,4,hyderabad district,4081185,216036952
13279,telangana,2021,4,suryapet district,395614,29089685
13280,telangana,2021,4,jogulamba gadwal district,187444,12596236
13281,telangana,2021,4,kamareddy district,296281,22680871
13282,telangana,2021,4,mulugu district,88544,7330070
13283,telangana,2021,4,medchal malkajgiri district,2969740,193566420
13284,telangana,2021,4,karimnagar district,559456,39304222
13285,telangana,2021,4,mancherial district,350142,29531278
13286,telangana,2021,4,siddipet district,425592,35107007
13287,telangana,2021,4,khammam district,612314,39641400
13288,telangana,2022,1,narayanpet district,141328,24536040
13289,telangana,2022,1,nalgonda district,681754,78536056
13290,telangana,2022,1,jangaon district,230792,33506381
13291,telangana,2022,1,bhadradri kothagudem district,465349,47828778
13292,telangana,2022,1,warangal rural district,259006,20722699
13293,telangana,2022,1,kumuram bheem asifabad district,128148,23216915
13294,telangana,2022,1,nizamabad district,628661,45635773
13295,telangana,2022,1,adilabad district,182668,25726396
13296,telangana,2022,1,rajanna sircilla district,223437,20874197
13297,telangana,2022,1,nagarkurnool district,324408,60647215
13298,telangana,2022,1,peddapalle district,392476,26729462
13299,telangana,2022,1,nirmal district,211771,31155753
13300,telangana,2022,1,mahabubabad district,257761,26617012
13301,telangana,2022,1,sangareddy district,997988,48529759
13302,telangana,2022,1,wanaparthy district,183885,21853834
13303,telangana,2022,1,vikarabad district,292925,40205178
13304,telangana,2022,1,jagtial district,358314,32122010
